id,title,content,category,keywords
CS044,인터럽트와 시스템 콜,"인터럽트와 시스템 콜은 운영체제가 하드웨어 및 사용자 프로그램과 상호작용하는 메커니즘입니다. 인터럽트는 외부 이벤트로 인한 CPU로의 신호로, 하드웨어 인터럽트(장치에서 발생), 소프트웨어 인터럽트(예외, 시스템 콜), 타이머 인터럽트가 있습니다. 인터럽트 핸들러는 인터럽트를 처리하는 특수 루틴이며, 인터럽트 벡터 테이블은 각 인터럽트 유형에 대한 핸들러 주소를 저장합니다. 시스템 콜은 사용자 프로그램이 커널 모드 서비스를 요청하는 방법으로, 파일 조작, 프로세스 제어, 장치 관리, 정보 유지, 통신 등의 기능을 제공합니다. 인터럽트 우선순위는 여러 인터럽트가 동시에 발생했을 때 처리 순서를 결정하며, 마스킹은 특정 인터럽트를 일시적으로 무시하는 기능입니다.",운영체제,"인터럽트,시스템 콜,인터럽트 핸들러,커널 모드,우선순위"
CS045,파일 시스템,"파일 시스템은 저장 장치에 데이터를 조직하고 접근하는 방법을 정의합니다. 파일 할당 테이블(FAT)은 각 파일 블록의 위치를 연결 리스트로 추적하고, NTFS는 마스터 파일 테이블(MFT)로 메타데이터를 관리합니다. ext4는 리눅스의 저널링 파일 시스템으로, 저널링은 시스템 충돌 시 일관성을 유지하는 기법입니다. 아이노드는 유닉스 기반 시스템에서 파일 메타데이터를 저장하며, 디렉토리는 파일 이름과 아이노드 번호를 매핑합니다. 블록과 클러스터는 저장 공간의 기본 단위이고, 파일 기술자는 열린 파일에 대한 참조입니다. 파일 시스템 캐시는 디스크 접근을 줄이기 위해 자주 사용되는 데이터를 메모리에 유지합니다. 파일 시스템 마운트는 물리적 저장 장치를 디렉토리 트리에 연결하는 과정입니다.",운영체제,"파일 시스템,FAT,NTFS,아이노드,저널링"
CS046,가상 메모리 관리,"가상 메모리는 프로그램이 물리적 메모리보다 큰 주소 공간을 사용할 수 있게 해주는 기술입니다. 페이징은 메모리를 고정 크기의 페이지로 나누고, 세그먼테이션은 논리적 단위(세그먼트)로 구분합니다. MMU(Memory Management Unit)는 가상 주소를 물리 주소로 변환하고, TLB(Translation Lookaside Buffer)는 최근 변환 결과를 캐싱합니다. 페이지 폴트는 접근하려는 페이지가 물리 메모리에 없을 때 발생하며, 요구 페이징은 필요한 페이지만 메모리에 로드합니다. 스와핑은 메모리가 부족할 때 페이지를 디스크로 내보내고, 워킹 세트는 프로세스가 효율적으로 실행되기 위해 필요한 페이지 집합입니다. 쓰레싱은 페이지 폴트가 너무 자주 발생하여 실제 작업보다 페이지 교체에 더 많은 시간을 소비하는 상태입니다.",운영체제,"가상 메모리,페이징,세그먼테이션,TLB,쓰레싱"
CS047,프로세스 동기화,"프로세스 동기화는 공유 자원 접근 시 데이터 일관성을 유지하는 메커니즘입니다. 임계 구역(Critical Section)은 공유 자원에 접근하는 코드 영역이며, 상호 배제(Mutual Exclusion)는 한 번에 하나의 프로세스만 임계 구역에 접근하도록 보장합니다. 데이터 레이스는 여러 프로세스가 동시에 데이터에 접근할 때 발생하는 문제이고, 경쟁 조건(Race Condition)은 결과가 실행 순서에 의존하는 상황입니다. 원자적 연산은 중간에 중단되지 않는 단일 단위 작업이며, 모니터는 공유 자원과 그에 대한 연산을 캡슐화한 동기화 구조입니다. 조건 변수는 프로세스가 특정 조건이 충족될 때까지 대기하도록 하고, 메시지 패싱은 통신을 통해 동기화를 구현합니다. 식사하는 철학자 문제, 생산자-소비자 문제, 독자-작가 문제는 동기화의 고전적인 예제입니다.",운영체제,"프로세스 동기화,임계 구역,상호 배제,경쟁 조건,모니터"
CS048,다중 처리 시스템,"다중 처리 시스템은 여러 프로세서가 작업을 분담하여 처리하는 시스템입니다. 대칭 다중 처리(SMP)에서는 모든 프로세서가 동등하게 작업을 수행하고, 비대칭 다중 처리(ASMP)에서는 특정 프로세서가 특정 작업만 담당합니다. 로드 밸런싱은 작업을 여러 프로세서에 균등하게 분배하는 기법이며, 프로세서 친화도(Affinity)는 프로세스를 특정 프로세서에 연결하여 캐시 효율성을 높입니다. 캐시 일관성(Coherence)은 모든 프로세서가 일관된 데이터를 보도록 보장하고, 메모리 일관성(Consistency)은 메모리 연산의 결과가 예측 가능하도록 합니다. 분산 운영체제는 네트워크로 연결된 여러 컴퓨터를 하나의 시스템처럼 관리하며, 클러스터링은 여러 컴퓨터를 하나의 시스템으로 결합하는 기술입니다. 다중 처리의 이점은 성능 향상, 신뢰성 증가, 확장성 등이 있습니다.",운영체제,"다중 처리,SMP,로드 밸런싱,캐시 일관성,클러스터링"
CS049,커널 모드와 사용자 모드,"커널 모드와 사용자 모드는 운영체제의 보안과 안정성을 위한 권한 분리 메커니즘입니다. 커널 모드는 모든 하드웨어 자원에 접근 가능한 높은 권한 모드로, 운영체제 코어 기능이 실행됩니다. 사용자 모드는 제한된 권한을 가진 모드로, 일반 애플리케이션이 실행됩니다. 모드 비트는 현재 실행 모드를 나타내는 CPU 레지스터 비트입니다. 시스템 콜은 사용자 모드 프로그램이 커널 모드 서비스를 요청하는 방법으로, 트랩(trap)이라는 소프트웨어 인터럽트를 통해 모드 전환이 이루어집니다. 보호 링(Protection Ring)은 다양한 권한 레벨을 제공하는 계층적 보호 메커니즘으로, x86 아키텍처는 Ring 0(커널)부터 Ring 3(사용자)까지 4개의 링을 정의합니다. 특권 명령어는 커널 모드에서만 실행할 수 있는 명령어로, IO 연산, 인터럽트 관리, 메모리 관리 등이 포함됩니다.",운영체제,"커널 모드,사용자 모드,모드 비트,시스템 콜,보호 링"
CS050,메모리 관리 기법,"메모리 관리 기법은 제한된 물리 메모리를 효율적으로 사용하기 위한 운영체제의 전략입니다. 단일 연속 할당은 전체 메모리를 하나의 프로세스에 할당하고, 고정 분할은 메모리를 고정 크기 블록으로 나눕니다. 동적 분할은 프로세스 크기에 맞게 메모리를 할당하며, 버디 시스템은 2의 거듭제곱 크기로 메모리를 관리합니다. 외부 단편화는 프로세스 간 사용되지 않는 작은 메모리 조각이 생기는 현상이고, 내부 단편화는 할당된 메모리가 실제 필요한 크기보다 클 때 발생합니다. 메모리 압축(Compaction)은 사용 중인 메모리를 한쪽으로 모아 단편화를 해결하는 기법입니다. 오버레이는 프로그램의 일부만 메모리에 로드하여 실행하는 방식이고, 스와핑은 프로세스 전체를 디스크와 메모리 간에 이동시키는 기법입니다. 가상 메모리는 디스크 공간을 메모리처럼 사용하여 물리 메모리 제약을 극복합니다.",운영체제,"메모리 관리,단편화,압축,버디 시스템,스와핑"
CS051,교착 상태(데드락),"교착 상태(데드락)는 두 개 이상의 프로세스가 서로가 보유한 자원을 기다려 진행이 멈춘 상황입니다. 발생 조건은 상호 배제(자원의 독점적 사용), 점유와 대기(자원을 보유한 채 다른 자원 요청), 비선점(할당된 자원을 강제로 빼앗을 수 없음), 순환 대기(자원 요청의 순환)입니다. 자원 할당 그래프는 프로세스와 자원 간의 관계를 시각화하며, 사이클이 있으면 교착 상태 가능성이 있습니다. 교착 상태 처리 방법으로는 예방(발생 조건 중 하나를 제거), 회피(안전한 상태 유지, 은행가 알고리즘), 탐지 및 복구(주기적 탐지 후 프로세스 종료나 자원 선점으로 해결), 무시(발생 가능성이 낮으면 무시) 등이 있습니다. 식사하는 철학자 문제는 교착 상태를 설명하는 고전적인 예시입니다. 기아 상태는 교착 상태 해결 과정에서 특정 프로세스가 자원을 계속 할당받지 못하는 현상입니다.",운영체제,"교착 상태,데드락,자원 할당 그래프,은행가 알고리즘,식사하는 철학자"
CS052,스레드와 스레드 관리,"스레드는 프로세스 내의 실행 단위로, 코드, 데이터, 힙 영역을 공유하지만 각자의 스택을 가집니다. 사용자 수준 스레드는 라이브러리가 관리하며 운영체제는 인식하지 못하고, 커널 수준 스레드는 운영체제가 직접 관리합니다. 멀티스레딩 모델로는 1:1 모델(각 사용자 스레드가 커널 스레드에 매핑), M:N 모델(여러 사용자 스레드가 더 적은 커널 스레드에 매핑), 다대일 모델(모든 사용자 스레드가 하나의 커널 스레드에 매핑)이 있습니다. 스레드 풀은 미리 생성된 스레드 집합으로 작업을 효율적으로 처리합니다. 컨텍스트 스위칭은 스레드 간 전환 과정으로, 프로세스 간 전환보다 가벼운 작업입니다. 스레드 동기화 기법으로는 뮤텍스, 세마포어, 조건 변수, 모니터 등이 있습니다. 멀티스레딩의 장점은 응답성 향상, 자원 공유, 병렬 처리 등이며, 단점은 동기화 복잡성, 교착 상태 위험 등입니다.",운영체제,"스레드,사용자 수준 스레드,커널 수준 스레드,스레드 풀,컨텍스트 스위칭"
CS053,IO 시스템과 장치 드라이버,"IO 시스템은 컴퓨터와 외부 장치 간의 데이터 교환을 관리합니다. 동기식 IO는 작업 완료까지 프로세스가 대기하고, 비동기식 IO는 프로세스가 다른 작업을 계속 수행할 수 있습니다. 블로킹 IO는 작업 완료까지 호출이 반환되지 않고, 논블로킹 IO는 즉시 반환됩니다. 장치 드라이버는 운영체제와 하드웨어 간의 인터페이스로, 장치 특화된 코드를 제공합니다. 버퍼링은 데이터 전송 속도 차이를 완화하기 위해 임시 저장소를 사용하는 기법으로, 단일, 이중, 순환 버퍼가 있습니다. 스풀링은 데이터를 디스크에 임시 저장하여 나중에 처리하는 기법으로, 프린터 스풀러가 대표적입니다. 직접 메모리 접근(DMA)은 CPU 개입 없이 장치와 메모리 간 데이터 전송을 가능케 합니다. IO 스케줄러는 디스크 접근 요청을 최적화하여 성능을 향상시키고, 장치 독립성은 동일한 인터페이스로 다양한 장치를 사용할 수 있게 합니다.",운영체제,"IO 시스템,장치 드라이버,버퍼링,스풀링,DMA"
CS054,운영체제 보안,"운영체제 보안은 시스템과 데이터를 무단 접근과 변경으로부터 보호하는 메커니즘입니다. 인증은 사용자 신원을 확인하는 과정으로, 패스워드, 생체 인식, 토큰 등의 방법이 있습니다. 권한 부여는 인증된 사용자에게 특정 자원에 대한 접근 권한을 부여하는 과정입니다. 접근 제어 목록(ACL)은 각 객체에 대한 사용자별 권한을 정의하고, 역할 기반 접근 제어(RBAC)는 사용자의 역할에 따라 권한을 부여합니다. 최소 권한 원칙은 작업에 필요한 최소한의 권한만 부여하는 원칙입니다. 샌드박싱은 프로그램을 격리된 환경에서 실행하여 시스템을 보호하며, 가상화는 하나의 물리 시스템에서 여러 격리된 환경을 제공합니다. 암호화는 데이터를 변환하여 권한 없는 사용자가 읽을 수 없게 하고, 감사는 시스템 활동을 기록하여 보안 위반을 탐지합니다. 보안 커널은 운영체제 보안 정책을 시행하는 핵심 구성 요소입니다.",운영체제,"운영체제 보안,인증,접근 제어,샌드박싱,암호화"
CS055,실시간 운영체제,"실시간 운영체제(RTOS)는 시간 제약이 있는 작업을 보장된 시간 내에 처리하도록 설계된 운영체제입니다. 경성 실시간 시스템은 데드라인을 절대 지켜야 하며 위반 시 시스템 실패로 간주되고, 연성 실시간 시스템은 일부 데드라인 위반이 허용됩니다. 우선순위 기반 스케줄링은 중요도에 따라 작업에 우선순위를 부여하며, 비선점형과 선점형 방식이 있습니다. 속도 단조(Rate Monotonic) 스케줄링은 주기가 짧은 작업에 높은 우선순위를 부여하고, 최단 데드라인 우선(EDF) 스케줄링은 데드라인이 가까운 작업에 우선순위를 부여합니다. 실시간 시스템의 특징은 결정적 동작, 낮은 지연 시간, 높은 신뢰성입니다. 임베디드 시스템, 로봇 제어, 의료 장비, 항공 전자 장치 등에 사용되며, 대표적인 RTOS로는 FreeRTOS, VxWorks, QNX 등이 있습니다.",운영체제,"실시간 운영체제,RTOS,경성 실시간,연성 실시간,우선순위 스케줄링"
CS056,가상화 기술,"가상화 기술은 물리적 하드웨어 자원을 논리적으로 분할하여 여러 환경을 동시에 운영하는 기술입니다. 하이퍼바이저는 가상 머신을 관리하는 소프트웨어로, 네이티브(Type 1)는 하드웨어 직접 실행, 호스트(Type 2)는 운영체제 위에서 실행됩니다. 전가상화는 게스트 OS를 수정 없이 실행하고, 반가상화는 게스트 OS를 수정하여 하이퍼바이저와 효율적으로 통신합니다. 컨테이너 가상화는 OS 수준에서 프로세스를 격리하여 가볍고 빠른 가상화를 제공하며, Docker, Kubernetes가 대표적입니다. 라이브 마이그레이션은 실행 중인 가상 머신을 다른 물리적 서버로 이동하는 기술이고, 스냅샷은 가상 머신의 상태를 저장하여 나중에 복원할 수 있게 합니다. 자원 관리자는 CPU, 메모리, 디스크, 네트워크 등의 자원을 가상 환경에 할당합니다. 가상화의 이점은 자원 활용도 향상, 격리, 이동성, 확장성 등이 있습니다.",운영체제,"가상화,하이퍼바이저,전가상화,컨테이너,라이브 마이그레이션"
